subjectID,wave,run1,run2,run3,run4
DEV237,2,2,2,2,
DEV238,1,2,2,2,2
DEV238,2,2,2,2,2
DEV239,1,2,2,2,2
DEV239,2,2,2,2,2
DEV240,1,2,2,2,2
DEV240,2,2,2,2,2
DEV241,1,2,2,2,2
DEV241,2,2,2,2,2
DEV243,1,2,2,2,2
DEV243,2,2,2,2,2
DEV244,1,2,2,2,2
DEV244,2,2,2,2,2
DEV246,1,2,2,2,2
DEV246,2,2,2,2,2
DEV247,1,2,2,2,2
DEV247,2,2,2,2,2
DEV249,1,2,2,2,2
DEV249,2,2,2,2,2
DEV250,1,2,2,2,2
DEV250,2,2,2,2,2
DEV251,1,2,2,2,2
DEV251,2,2,2,2,2
DEV252,1,2,2,2,2
DEV252,2,2,2,2,2
DEV253,1,2,2,,
DEV253,2,,,,
DEV254,1,2,2,2,2
DEV254,2,2,2,2,2
DEV255,1,2,2,2,2
DEV255,2,2,2,2,2
DEV256,1,2,2,2,2
DEV256,2,2,2,2,2
DEV257,1,2,2,2,2
DEV257,2,2,2,2,2
DEV258,1,2,2,2,2
DEV258,2,2,2,2,2
DEV259,1,2,2,2,2
DEV259,2,2,2,2,2
DEV260,1,2,2,2,2
DEV260,2,2,2,2,2
DEV261,1,2,2,2,2
DEV261,2,2,2,2,2
DEV262,1,2,2,2,2
DEV262,2,2,2,2,2
DEV263,1,2,2,2,2
DEV263,2,2,2,2,2
DEV264,1,2,2,2,2
DEV264,2,2,2,2,2
DEV265,1,2,2,2,2
DEV265,2,2,2,2,2
DEV266,1,2,2,2,2
DEV266,2,2,2,2,2
DEV267,1,2,2,2,2
DEV267,2,2,2,2,2
DEV268,1,2,2,2,2
DEV268,2,2,2,2,2
DEV269,1,2,2,2,2
DEV269,2,2,2,2,2
DEV270,1,2,2,2,2
DEV270,2,2,2,2,2
DEV271,1,2,2,2,2
DEV271,2,2,2,2,2
DEV272,1,2,2,2,2
DEV272,2,2,2,2,2
DEV273,1,2,2,2,2
DEV273,2,2,2,2,2
DEV274,1,2,2,2,2
DEV274,2,2,2,2,2
DEV275,1,2,2,2,2
DEV275,2,2,2,2,2
DEV276,1,2,2,2,2
DEV276,2,2,2,2,2
DEV277,1,2,2,2,2
DEV277,2,2,2,2,2
DEV278,1,2,2,2,2
DEV278,2,,,,
DEV281,1,2,2,2,2
DEV281,2,2,2,2,2
DEV282,1,2,2,2,2
DEV282,2,2,2,2,2
DEV283,1,2,2,2,2
DEV283,2,2,2,2,2
DEV284,1,2,2,2,2
DEV284,2,2,2,2,2
DEV285,1,2,2,2,2
DEV285,2,2,2,2,2
DEV286,1,2,2,2,2
DEV286,2,2,2,2,2
DEV290,1,2,2,2,2
DEV290,2,2,2,2,2
DEV291,1,2,2,2,2
DEV291,2,2,2,2,2
DEV292,1,2,2,2,2
DEV292,2,,,,
DEV293,1,2,2,2,2
DEV293,2,,,,
DEV294,1,2,2,2,2
DEV294,2,,,,
DEV295,1,2,2,2,2
DEV295,2,,,,
DEV297,1,2,2,2,2
DEV297,2,,,,
DEV298,1,2,2,2,2
DEV298,2,,,,
