subjectID,wave,run,foodpic,health,liking,liking_rating,bid,rt
DEV074,1,run2,hariboraspberries.bmp,unhealthy,disliked,1,6,0.520621711000786
DEV074,1,run2,FruitBar2.bmp,healthy,liked,4,7,1.29057830599959
DEV074,1,run2,Pear.bmp,healthy,disliked,2,5,0.484056712000893
DEV074,1,run2,HotTamales.bmp,unhealthy,disliked,1,6,0.56347443300001
DEV074,1,run2,Dots_one.bmp,unhealthy,disliked,1,5,0.490915795999172
DEV074,1,run2,AppleChips.bmp,healthy,disliked,2,7,0.746824451000066
DEV074,1,run2,MangoBananaPineapple.bmp,healthy,disliked,2,6,0.651046921999296
DEV074,1,run2,Peanuts.bmp,healthy,liked,4,7,0.472578446000625
DEV074,1,run2,RiceKrispiesTreat.bmp,unhealthy,liked,4,7,0.435225410999919
DEV074,1,run3,gushers.bmp,unhealthy,liked,4,8,0.579970305001552
DEV074,1,run3,BabybelCheese.bmp,healthy,liked,4,8,0.450987217998772
DEV074,1,run3,Oatmeal.bmp,healthy,liked,4,6,0.757892521000031
DEV074,1,run3,Liquorice.bmp,unhealthy,disliked,1,5,0.491486707000149
DEV074,1,run3,peanutbuttercookie.bmp,unhealthy,liked,4,7,0.505214065999098
DEV074,1,run3,Carrots.bmp,healthy,disliked,1,5,0.518481070001144
DEV074,1,run3,rugercookie.bmp,unhealthy,liked,4,8,0.574031123998793
DEV074,1,run3,laffytaffyred_one.bmp,unhealthy,disliked,1,5,0.587484679999761
DEV074,1,run3,Grapes.bmp,healthy,liked,4,6,0.548022482000306
DEV074,1,run3,cranberries.bmp,healthy,disliked,1,6,0.559065929999633
DEV074,1,run3,3Musketeers.bmp,unhealthy,disliked,1,6,0.621894354000688
DEV074,1,run3,SourPatch.bmp,unhealthy,disliked,1,6,0.786202858998877
DEV074,1,run3,Kiwi.bmp,healthy,disliked,2,6,0.522701278001477
DEV074,1,run3,FruitLeather.bmp,healthy,disliked,2,5,0.456863948998944
DEV074,1,run3,Cashews.bmp,healthy,liked,4,8,0.495590436999919
DEV074,1,run3,SourCreamChips.bmp,unhealthy,liked,4,8,0.457228129000214
DEV074,1,run4,beefjerky.bmp,unhealthy,liked,4,8,0.310485260999485
DEV074,1,run4,Bananas.bmp,healthy,liked,4,6,0.460518333999062
DEV074,1,run4,SeedNutMix.bmp,healthy,liked,4,7,0.854726389999996
DEV074,1,run4,Poptart1.bmp,unhealthy,disliked,2,8,0.58753796199926
DEV074,1,run4,CoolRanchDoritos.bmp,unhealthy,liked,4,8,0.562487151999449
DEV074,1,run4,SkinnyPop.bmp,healthy,disliked,2,6,0.4666342670007
DEV074,1,run4,lunchables_turkey.bmp,unhealthy,liked,4,7,0.521627328998875
DEV074,1,run4,PopTarts2.bmp,unhealthy,disliked,2,6,0.532923045000643
DEV074,1,run4,Peach.bmp,healthy,liked,4,6,0.654326726000363
DEV074,1,run4,Pecans.bmp,healthy,disliked,1,5,0.495991502000834
DEV074,1,run4,candycorn.bmp,unhealthy,disliked,1,6,0.511847097999635
DEV074,1,run4,SourPunch.bmp,unhealthy,disliked,1,6,0.564331876999859
DEV074,1,run4,KaleChips.bmp,healthy,disliked,1,6,0.611766953999904
DEV074,1,run4,FruitCup.bmp,healthy,disliked,2,6,0.578861076999601
DEV074,1,run4,ClifBar2.bmp,healthy,liked,4,7,0.454269497999121
DEV074,1,run4,KettleChips.bmp,unhealthy,liked,4,7,0.519668848999572
DEV074,2,run1,peanutbuttercookie.bmp,unhealthy,liked,4,7,0.650129994000054
DEV074,2,run1,BabybelCheese.bmp,healthy,liked,4,8,1.1275228049999
DEV074,2,run1,ClifBar1.bmp,healthy,liked,4,8,0.692721705000167
DEV074,2,run1,laffytaffyred_one.bmp,unhealthy,disliked,1,5,0.563286159000199
DEV074,2,run1,PotatoChips.bmp,unhealthy,liked,4,6,1.12824794199969
DEV074,2,run1,Grapefruit.bmp,healthy,disliked,1,6,0.930094901999837
DEV074,2,run1,chilifritos.bmp,unhealthy,liked,4,8,0.792716091999864
DEV074,2,run1,cornnuts.bmp,unhealthy,disliked,1,6,0.871588257999974
DEV074,2,run1,Pistachios.bmp,healthy,liked,4,7,1.09466599100006
DEV074,2,run1,SkinnyPop.bmp,healthy,disliked,2,6,0.720498188999954
DEV074,2,run1,M&Ms.bmp,unhealthy,disliked,1,6,0.566362161000143
DEV074,2,run1,candycorn.bmp,unhealthy,disliked,1,5,0.595297008000216
DEV074,2,run1,Kiwi.bmp,healthy,disliked,2,7,0.538893889000065
DEV074,2,run1,Almonds.bmp,healthy,disliked,2,6,0.659181098999852
DEV074,2,run1,Oatmeal.bmp,healthy,liked,4,8,0.926986658999795
DEV074,2,run1,MrGoodbar.bmp,unhealthy,liked,4,7,0.480771398999423
DEV074,2,run2,PeanutButterCup.bmp,unhealthy,liked,4,8,0.495672269000352
DEV074,2,run2,StringCheese.bmp,healthy,liked,4,7,0.499584547999802
DEV074,2,run2,Cashews.bmp,healthy,liked,4,8,0.464185709000049
DEV074,2,run2,Liquorice.bmp,unhealthy,disliked,1,5,0.485109532999559
DEV074,2,run2,rugercookie.bmp,unhealthy,liked,4,6,0.756417545000659
DEV074,2,run2,OatmealBites.bmp,healthy,disliked,2,7,0.59727078800006
DEV074,2,run2,OnionChips.bmp,unhealthy,liked,4,7,1.07538628400016
DEV074,2,run2,SwedishFish.bmp,unhealthy,disliked,1,5,0.5357050850007
DEV074,2,run2,Bananas.bmp,healthy,liked,4,7,1.21004296000046
DEV074,2,run2,Pear.bmp,healthy,disliked,2,6,0.60299087400017
DEV074,2,run2,SourPatch.bmp,unhealthy,disliked,1,6,0.609819672999947
DEV074,2,run2,Dots_one.bmp,unhealthy,disliked,1,5,0.45323857800031
DEV074,2,run2,Carrots.bmp,healthy,disliked,1,6,0.684247182000036
DEV074,2,run2,cranberries.bmp,healthy,disliked,1,7,0.6042619130003
DEV074,2,run2,CottageCheese.bmp,healthy,liked,4,8,0.729880683999909
DEV074,2,run2,KettleChips.bmp,unhealthy,liked,4,6,0.473471996999251
DEV074,2,run3,popcorn_kettlecorn.bmp,unhealthy,liked,4,7,0.460171577999972
DEV074,2,run3,Blueberries.bmp,healthy,liked,4,7,0.462402176999603
DEV074,2,run3,DryRoastedPeanuts.bmp,healthy,liked,4,7,0.68161500900078
DEV074,2,run3,PopTarts2.bmp,unhealthy,disliked,2,5,0.574595813000087
DEV074,2,run3,100grand_small.bmp,unhealthy,liked,4,8,0.779277165999702
DEV074,2,run3,SunflowerSeeds.bmp,healthy,disliked,1,5,0.569595111000126
DEV074,2,run3,RiceKrispiesTreat.bmp,unhealthy,liked,4,6,0.555283099000007
DEV074,2,run3,MacNCheese.bmp,unhealthy,disliked,2,6,1.57681350199982
DEV074,2,run3,ClifBar2.bmp,healthy,liked,4,8,0.523082128000169
DEV074,2,run3,Pecans.bmp,healthy,disliked,1,5,0.62069354400046
DEV074,2,run3,JellyBeans.bmp,unhealthy,disliked,1,6,0.636532251999597
DEV074,2,run3,3Musketeers.bmp,unhealthy,disliked,1,5,0.600358636999772
DEV074,2,run3,FruitCup.bmp,healthy,disliked,2,6,0.545876885000325
DEV074,2,run3,KaleChips.bmp,healthy,disliked,1,6,0.482320400999924
DEV074,2,run3,Grapes.bmp,healthy,liked,4,7,0.549230984000133
DEV074,2,run3,KitKat.bmp,unhealthy,liked,4,7,0.413230589000705
DEV074,2,run4,lunchables_turkey.bmp,unhealthy,liked,4,7,0.520925296000314
DEV074,2,run4,FruitBar2.bmp,healthy,liked,4,7,0.634225808000338
DEV074,2,run4,SeedNutMix.bmp,healthy,liked,4,7,0.557547639000404
DEV074,2,run4,hariboraspberries.bmp,unhealthy,disliked,1,5,0.533196016000147
DEV074,2,run4,ruffles_cheddar.bmp,unhealthy,liked,4,6,0.613895688999946
DEV074,2,run4,PumpkinSeeds1.bmp,healthy,disliked,2,5,0.578215360000286
DEV074,2,run4,beefjerky.bmp,unhealthy,liked,4,7,0.596425837999959
DEV074,2,run4,creamsicle.bmp,unhealthy,disliked,1,5,0.627790874999846
DEV074,2,run4,Peach.bmp,healthy,liked,4,7,0.462101824000456
DEV074,2,run4,MangoBananaPineapple.bmp,healthy,disliked,2,7,0.704644456999631
DEV074,2,run4,SourPunch.bmp,unhealthy,disliked,1,5,0.526674174999243
DEV074,2,run4,HotTamales.bmp,unhealthy,disliked,1,6,0.483354529999815
DEV074,2,run4,FruitLeather.bmp,healthy,disliked,2,6,0.537823552000191
DEV074,2,run4,AppleChips.bmp,healthy,disliked,2,6,1.21621164000044
DEV074,2,run4,Peanuts.bmp,healthy,liked,4,6,0.563193212999977
DEV074,2,run4,Fritos.bmp,unhealthy,liked,4,6,0.563164076999783
DEV075,1,run1,KitKat.bmp,unhealthy,liked,4,7,1.01722911400429
DEV075,1,run1,Strawberries.bmp,healthy,liked,4,8,0.734566013008589
DEV075,1,run1,VeggieStraws.bmp,healthy,liked,2,6,0.951651171999401
DEV075,1,run1,PopTarts2.bmp,unhealthy,disliked,1,5,0.661540458997479
DEV075,1,run1,choccookie.bmp,unhealthy,liked,4,6,0.642268320996664
DEV075,1,run1,Carrots.bmp,healthy,disliked,1,5,0.74491221900098
DEV075,1,run1,Skittles.bmp,unhealthy,liked,3,7,1.89681199799816
DEV075,1,run1,creamsicle.bmp,unhealthy,disliked,1,6,1.31903485200019
DEV075,1,run1,ClifBar2.bmp,healthy,liked,1,5,0.903954137000255
DEV075,1,run1,Keenwah.bmp,healthy,disliked,1,6,1.96989817800932
DEV075,1,run1,oatmealcookie.bmp,unhealthy,disliked,1,5,0.63311110700306
DEV075,1,run1,Liquorice.bmp,unhealthy,disliked,1,5,0.670209374002297
DEV075,1,run1,KaleChips.bmp,healthy,disliked,1,5,0.550210374000017
DEV075,1,run1,FruitBar1.bmp,healthy,disliked,1,5,0.477055417999509
DEV075,1,run1,cranberries.bmp,healthy,liked,3,7,0.947332103009103
DEV075,1,run1,3Musketeers.bmp,unhealthy,liked,4,7,0.77116061799461
DEV075,1,run2,candycorn.bmp,unhealthy,liked,4,8,0.60222283800249
DEV075,1,run2,Blueberries.bmp,healthy,liked,4,7,0.871280084000318
DEV075,1,run2,RedApple.bmp,healthy,liked,4,8,0.658295293993433
DEV075,1,run2,Cheetos.bmp,unhealthy,disliked,1,6,1.38430687900109
DEV075,1,run2,peachrings.bmp,unhealthy,liked,3,8,0.512331411999185
DEV075,1,run2,Pistachios.bmp,healthy,disliked,1,5,0.560326815990265
DEV075,1,run2,Poptart1.bmp,unhealthy,liked,3,6,0.650774944995646
DEV075,1,run2,PotatoChips.bmp,unhealthy,disliked,1,6,1.1529077640007
DEV075,1,run2,BabybelCheese.bmp,healthy,liked,1,5,0.698115687991958
DEV075,1,run2,Cashews.bmp,healthy,disliked,1,5,0.373124252000707
DEV075,1,run2,JellyBeans.bmp,unhealthy,disliked,1,6,0.85038836800959
DEV075,1,run2,popcorn_kettlecorn.bmp,unhealthy,disliked,1,5,0.470537998990039
DEV075,1,run2,AppleChips.bmp,healthy,disliked,1,5,1.30225139099639
DEV075,1,run2,Peanuts.bmp,healthy,disliked,1,5,0.885183179008891
DEV075,1,run2,HarvestSnaps.bmp,healthy,liked,1,5,1.14367714400578
DEV075,1,run2,M&Ms.bmp,unhealthy,liked,3,7,0.568279258994153
DEV075,1,run3,hariboraspberries.bmp,unhealthy,liked,4,8,1.31178877099592
DEV075,1,run3,FruitLeather.bmp,healthy,liked,1,5,0.914638129004743
DEV075,1,run3,Grapes.bmp,healthy,liked,4,8,0.598865941006807
DEV075,1,run3,ruffles_cheddar.bmp,unhealthy,disliked,1,6,1.53796715100179
DEV075,1,run3,gushers.bmp,unhealthy,liked,4,8,1.39229152299231
DEV075,1,run3,Apricots.bmp,healthy,disliked,1,5,1.05570280000393
DEV075,1,run3,cornnuts.bmp,unhealthy,liked,3,6,0.583121766001568
DEV075,1,run3,JackLinks.bmp,unhealthy,disliked,1,6,2.09126180699968
DEV075,1,run3,StringCheese.bmp,healthy,liked,2,6,1.27740718399582
DEV075,1,run3,HardBoiledEgg.bmp,healthy,disliked,1,5,0.550990728996112
DEV075,1,run3,MrGoodbar.bmp,unhealthy,disliked,1,5,1.22214573400561
DEV075,1,run3,Fritos.bmp,unhealthy,disliked,1,6,0.898674628013396
DEV075,1,run3,Chickpeas.bmp,healthy,disliked,1,6,1.9703980669874
DEV075,1,run3,PumpkingSeeds2.bmp,healthy,disliked,1,5,0.689975814006175
DEV075,1,run3,Bananas.bmp,healthy,liked,4,8,0.638086852006381
DEV075,1,run3,SourPatch.bmp,unhealthy,liked,3,8,0.440471138004796
DEV075,1,run4,laffytaffyred_one.bmp,unhealthy,liked,3,8,0.795496014005039
DEV075,1,run4,Peach.bmp,healthy,liked,4,8,0.733754000000772
DEV075,1,run4,GreenApple.bmp,healthy,liked,4,8,0.671601949012256
DEV075,1,run4,HotTamales.bmp,unhealthy,disliked,1,5,0.765945305000059
DEV075,1,run4,Funyuns_small.bmp,unhealthy,liked,3,8,0.509721442998853
DEV075,1,run4,Yogurt.bmp,healthy,disliked,1,6,0.858473822998349
DEV075,1,run4,Oreos.bmp,unhealthy,liked,3,7,0.924708284001099
DEV075,1,run4,SwedishFish.bmp,unhealthy,disliked,1,5,0.977892352006165
DEV075,1,run4,Grapefruit.bmp,healthy,liked,4,7,0.556601799005875
DEV075,1,run4,StrawberryYogurt.bmp,healthy,disliked,1,5,1.75773866700183
DEV075,1,run4,KettleChips.bmp,unhealthy,disliked,1,5,0.638627723004902
DEV075,1,run4,macadamiacookie.bmp,unhealthy,disliked,1,5,0.597353125005611
DEV075,1,run4,OatmealBites.bmp,healthy,disliked,1,5,0.595133463997627
DEV075,1,run4,DryRoastedPeanuts.bmp,healthy,disliked,1,6,1.05903467600001
DEV075,1,run4,Orange.bmp,healthy,liked,4,8,1.11173889700149
DEV075,1,run4,FamousAmos.bmp,unhealthy,liked,4,6,0.615430122998077
DEV075,2,run1,FamousAmos.bmp,unhealthy,liked,4,8,0.597507205035072
DEV075,2,run1,Grapefruit.bmp,healthy,liked,4,8,0.479607553977985
DEV075,2,run1,StringCheese.bmp,healthy,liked,2,7,0.60989691602299
DEV075,2,run1,rugercookie.bmp,unhealthy,disliked,1,5,0.626314227003604
DEV075,2,run1,Skittles.bmp,unhealthy,liked,3,8,0.486293567984831
DEV075,2,run1,HardBoiledEgg.bmp,healthy,disliked,1,5,0.574296207982115
DEV075,2,run1,SourPatch.bmp,unhealthy,liked,3,8,0.535260751959868
DEV075,2,run1,PotatoChips.bmp,unhealthy,disliked,1,6,0.851064293005038
DEV075,2,run1,ClifBar1.bmp,healthy,liked,1,5,0.687076014990453
DEV075,2,run1,PeasPlease.bmp,healthy,disliked,1,5,0.431075043976307
DEV075,2,run1,popcorn_kettlecorn.bmp,unhealthy,disliked,1,6,0.780050294008106
DEV075,2,run1,SlimJim.bmp,unhealthy,disliked,1,7,0.691213496029377
DEV075,2,run1,DryRoastedPeanuts.bmp,healthy,disliked,1,6,0.605796492018271
DEV075,2,run1,Carrots.bmp,healthy,disliked,1,5,0.666429116972722
DEV075,2,run1,Orange.bmp,healthy,liked,4,8,0.552296640991699
DEV075,2,run1,candycorn.bmp,unhealthy,liked,4,NULL,2.5
DEV075,2,run2,M&Ms.bmp,unhealthy,liked,3,8,0.466437332041096
DEV075,2,run2,RedApple.bmp,healthy,liked,4,8,0.63673879095586
DEV075,2,run2,cranberries.bmp,healthy,liked,3,8,0.599905552982818
DEV075,2,run2,peanutbuttercookie.bmp,unhealthy,disliked,1,5,0.43339029798517
DEV075,2,run2,gushers.bmp,unhealthy,liked,4,8,0.131838092987891
DEV075,2,run2,AppleChips.bmp,healthy,disliked,1,5,0.569119276013225
DEV075,2,run2,hariboraspberries.bmp,unhealthy,liked,4,8,0.392338210018352
DEV075,2,run2,HotTamales.bmp,unhealthy,disliked,1,5,0.365832174022216
DEV075,2,run2,PumpkingSeeds2.bmp,healthy,liked,1,5,0.590164332999848
DEV075,2,run2,HarvestSnaps.bmp,healthy,disliked,1,5,0.41768424899783
DEV075,2,run2,KettleChips.bmp,unhealthy,disliked,1,5,0.399996133986861
DEV075,2,run2,Liquorice.bmp,unhealthy,disliked,1,5,0.446867741004098
DEV075,2,run2,Oatmeal.bmp,healthy,disliked,1,6,1.20448304398451
DEV075,2,run2,SkinnyPop.bmp,healthy,disliked,1,6,1.02967304800404
DEV075,2,run2,Grapes.bmp,healthy,liked,4,8,1.03519822697854
DEV075,2,run2,KitKat.bmp,unhealthy,liked,4,8,0.474257903988473
DEV075,2,run3,Poptart1.bmp,unhealthy,liked,3,7,0.866330181015655
DEV075,2,run3,FruitBar1.bmp,healthy,liked,1,5,0.461906465003267
DEV075,2,run3,Peach.bmp,healthy,liked,4,8,0.440032794955187
DEV075,2,run3,JellyBeans.bmp,unhealthy,disliked,1,6,0.932517168985214
DEV075,2,run3,cornnuts.bmp,unhealthy,liked,3,8,0.586621693044435
DEV075,2,run3,PumpkinSeeds1.bmp,healthy,disliked,1,5,0.41076284396695
DEV075,2,run3,Funyuns_small.bmp,unhealthy,liked,3,8,0.523021588975098
DEV075,2,run3,creamsicle.bmp,unhealthy,disliked,1,8,1.10619379603304
DEV075,2,run3,Bananas.bmp,healthy,liked,4,8,0.932791854022071
DEV075,2,run3,FruitLeather.bmp,healthy,disliked,1,6,0.558438793988898
DEV075,2,run3,oatmealcookie.bmp,unhealthy,disliked,1,6,0.501272491004784
DEV075,2,run3,PopTarts2.bmp,unhealthy,disliked,1,6,0.541274607996456
DEV075,2,run3,CoconutChips.bmp,healthy,disliked,1,5,0.73798464902211
DEV075,2,run3,FruitBar2.bmp,healthy,disliked,1,5,0.457885332987644
DEV075,2,run3,VeggieStraws.bmp,healthy,liked,2,7,0.509463072987273
DEV075,2,run3,laffytaffyred_one.bmp,unhealthy,liked,3,8,0.492327993968502
DEV075,2,run4,choccookie.bmp,unhealthy,liked,4,6,0.879273208032828
DEV075,2,run4,Blueberries.bmp,healthy,liked,4,8,0.490852389018983
DEV075,2,run4,GreenApple.bmp,healthy,liked,4,8,0.44603139499668
DEV075,2,run4,SourCreamChips.bmp,unhealthy,disliked,1,6,0.461174508964177
DEV075,2,run4,3Musketeers.bmp,unhealthy,liked,4,8,0.674774639017414
DEV075,2,run4,FruitCup.bmp,healthy,disliked,1,8,0.480240245000459
DEV075,2,run4,peachrings.bmp,unhealthy,liked,3,8,0.490629266016185
DEV075,2,run4,JackLinks.bmp,unhealthy,disliked,1,8,0.446823113015853
DEV075,2,run4,Strawberries.bmp,healthy,liked,4,8,0.399321817036252
DEV075,2,run4,Apricots.bmp,healthy,disliked,1,5,0.554341080947779
DEV075,2,run4,ruffles_cheddar.bmp,unhealthy,disliked,1,6,0.926847310038283
DEV075,2,run4,macadamiacookie.bmp,unhealthy,disliked,1,6,0.500680853030644
DEV075,2,run4,Peanuts.bmp,healthy,disliked,1,6,1.01993440400111
DEV075,2,run4,KaleChips.bmp,healthy,disliked,1,5,0.755339170980733
DEV075,2,run4,Chickpeas.bmp,healthy,liked,1,5,0.503539578989148
DEV075,2,run4,Oreos.bmp,unhealthy,liked,3,8,0.384571667003911
DEV076,1,run1,OnionChips.bmp,unhealthy,liked,4,7,1.51589167499878
DEV076,1,run1,RedApple.bmp,healthy,liked,3,6,2.39730457800033
DEV076,1,run1,FruitLeather.bmp,healthy,liked,3,7,0.841985015000319
DEV076,1,run1,SourPunch.bmp,unhealthy,disliked,1,5,0.72840667499986
DEV076,1,run1,JackLinks.bmp,unhealthy,liked,3,7,0.774909026000387
DEV076,1,run1,CottageCheese.bmp,healthy,disliked,1,5,0.789393474999088
DEV076,1,run1,beefjerky.bmp,unhealthy,liked,4,8,0.855266067001139
DEV076,1,run1,candycorn.bmp,unhealthy,disliked,1,6,1.65634731899991
DEV076,1,run1,StringCheese.bmp,healthy,liked,4,6,2.12236057900009
DEV076,1,run1,OatmealBites.bmp,healthy,disliked,2,7,1.45079526999871
DEV076,1,run1,hariboraspberries.bmp,unhealthy,disliked,1,5,1.17756378599915
DEV076,1,run1,oatmealcookie.bmp,unhealthy,disliked,1,5,0.7416354220004
DEV076,1,run1,Apricots.bmp,healthy,disliked,2,7,1.14140428799874
DEV076,1,run1,DryRoastedPeanuts.bmp,healthy,disliked,2,6,0.859380681000403
DEV076,1,run1,Strawberries.bmp,healthy,liked,3,8,1.79084899000009
DEV076,1,run1,choccookie.bmp,unhealthy,liked,3,6,0.702832758999648
DEV076,1,run2,FamousAmos.bmp,unhealthy,liked,3,7,0.821989870000834
DEV076,1,run2,cranberries.bmp,healthy,liked,3,6,1.23135598799854
DEV076,1,run2,PeasPlease.bmp,healthy,liked,3,5,2.0351179370009
DEV076,1,run2,Dots_one.bmp,unhealthy,disliked,1,6,0.641683060001014
DEV076,1,run2,lunchables_turkey.bmp,unhealthy,liked,4,8,0.70278095699905
DEV076,1,run2,RXBar.bmp,healthy,disliked,1,7,1.26815092999823
DEV076,1,run2,3Musketeers.bmp,unhealthy,liked,4,7,0.723873468999955
DEV076,1,run2,HotTamales.bmp,unhealthy,disliked,1,5,0.610022165001283
DEV076,1,run2,Grapefruit.bmp,healthy,liked,3,6,0.789012008999634
DEV076,1,run2,Pecans.bmp,healthy,disliked,1,5,1.0627705070001
DEV076,1,run2,crackerjacks.bmp,unhealthy,disliked,1,6,0.636784975999035
DEV076,1,run2,SwedishFish.bmp,unhealthy,disliked,1,5,0.684331349999411
DEV076,1,run2,SunflowerSeeds.bmp,healthy,disliked,1,5,0.530061023999224
DEV076,1,run2,FruitBar2.bmp,healthy,disliked,2,7,0.706608854001388
DEV076,1,run2,Bananas.bmp,healthy,liked,3,6,0.695818654001414
DEV076,1,run2,chilifritos.bmp,unhealthy,liked,3,7,0.464145134999853
DEV076,1,run3,MacNCheese.bmp,unhealthy,liked,4,7,1.57116696900084
DEV076,1,run3,SkinnyPop.bmp,healthy,liked,3,7,0.542775268000696
DEV076,1,run3,HarvestSnaps.bmp,healthy,liked,4,6,1.00246543399953
DEV076,1,run3,MrGoodbar.bmp,unhealthy,disliked,1,6,0.385143044999495
DEV076,1,run3,Doritos.bmp,unhealthy,liked,3,7,0.512514535999799
DEV076,1,run3,Pistachios.bmp,healthy,disliked,1,5,1.30327924300036
DEV076,1,run3,KitKat.bmp,unhealthy,liked,4,7,0.480182551000325
DEV076,1,run3,rugercookie.bmp,unhealthy,disliked,1,6,0.753654223999547
DEV076,1,run3,ClifBar1.bmp,healthy,liked,3,7,0.394776425999225
DEV076,1,run3,AppleChips.bmp,healthy,disliked,2,5,0.451866466999491
DEV076,1,run3,Liquorice.bmp,unhealthy,disliked,1,5,0.571034265998605
DEV076,1,run3,Skittles.bmp,unhealthy,disliked,1,5,0.663320104999002
DEV076,1,run3,PumpkinSeeds1.bmp,healthy,disliked,1,5,0.477857249999943
DEV076,1,run3,Cashews.bmp,healthy,disliked,2,5,0.516441718000351
DEV076,1,run3,Pear.bmp,healthy,liked,4,7,0.391750597998907
DEV076,1,run3,Oreos.bmp,unhealthy,liked,4,6,0.552172818999679
DEV076,1,run4,Funyuns_small.bmp,unhealthy,liked,3,8,0.954593374997785
DEV076,1,run4,Carrots.bmp,healthy,liked,3,7,0.365299109998887
DEV076,1,run4,StrawberryYogurt.bmp,healthy,liked,3,7,0.438858639998216
DEV076,1,run4,laffytaffyred_one.bmp,unhealthy,disliked,1,5,0.524766098998953
DEV076,1,run4,Fritos.bmp,unhealthy,liked,3,6,0.441349674001685
DEV076,1,run4,Kiwi.bmp,healthy,disliked,1,5,0.465484447999188
DEV076,1,run4,Poptart1.bmp,unhealthy,liked,4,7,0.41682991199923
DEV076,1,run4,creamsicle.bmp,unhealthy,disliked,1,7,1.14429644499978
DEV076,1,run4,Blueberries.bmp,healthy,liked,3,7,1.16331713999898
DEV076,1,run4,PumpkingSeeds2.bmp,healthy,disliked,1,5,0.532540519998292
DEV076,1,run4,macadamiacookie.bmp,unhealthy,disliked,1,5,0.451848371998494
DEV076,1,run4,SourPatch.bmp,unhealthy,disliked,1,5,0.417066452999279
DEV076,1,run4,Almonds.bmp,healthy,disliked,2,5,1.71288022999943
DEV076,1,run4,SeedNutMix.bmp,healthy,disliked,1,5,0.593995571001869
DEV076,1,run4,Grapes.bmp,healthy,liked,3,7,0.621386217997497
DEV076,1,run4,Cheetos.bmp,unhealthy,liked,3,6,0.524243175001175
DEV076,2,run1,MacNCheese.bmp,unhealthy,liked,4,5,1.51047505300085
DEV076,2,run1,FruitLeather.bmp,healthy,liked,3,7,1.3054089799989
DEV076,2,run1,SkinnyPop.bmp,healthy,liked,3,6,0.823559259006288
DEV076,2,run1,creamsicle.bmp,unhealthy,disliked,1,5,0.870672653996735
DEV076,2,run1,Oreos.bmp,unhealthy,liked,4,5,1.1672398919909
DEV076,2,run1,AppleChips.bmp,healthy,disliked,2,6,1.34582863000105
DEV076,2,run1,PeanutButterCup.bmp,unhealthy,liked,3,5,0.839789958001347
DEV076,2,run1,crackerjacks.bmp,unhealthy,disliked,1,5,0.806914119006251
DEV076,2,run1,Pear.bmp,healthy,liked,4,7,0.767071169000701
DEV076,2,run1,MangoBananaPineapple.bmp,healthy,disliked,2,6,1.65696923600626
DEV076,2,run1,rugercookie.bmp,unhealthy,disliked,1,6,1.582511643006
DEV076,2,run1,SwedishFish.bmp,unhealthy,disliked,1,5,0.772933544008993
DEV076,2,run1,Peanuts.bmp,healthy,disliked,2,6,0.402495918999193
DEV076,2,run1,Pistachios.bmp,healthy,disliked,1,5,0.746720258001005
DEV076,2,run1,Carrots.bmp,healthy,liked,3,7,0.742642066994449
DEV076,2,run1,KitKat.bmp,unhealthy,liked,4,6,0.64882358298928
DEV076,2,run2,100grand_small.bmp,unhealthy,liked,3,5,1.1129396680044
DEV076,2,run2,cranberries.bmp,healthy,liked,3,6,0.650551680999342
DEV076,2,run2,Blueberries.bmp,healthy,liked,3,7,1.10212155499903
DEV076,2,run2,HotTamales.bmp,unhealthy,disliked,1,5,1.40602749800019
DEV076,2,run2,choccookie.bmp,unhealthy,liked,3,5,0.707709971989971
DEV076,2,run2,Apricots.bmp,healthy,disliked,2,8,0.610661837999942
DEV076,2,run2,Poptart1.bmp,unhealthy,liked,4,5,0.924704883989762
DEV076,2,run2,candycorn.bmp,unhealthy,disliked,1,5,0.570974631002173
DEV076,2,run2,HarvestSnaps.bmp,healthy,liked,4,7,1.42998162400909
DEV076,2,run2,PumpkingSeeds2.bmp,healthy,disliked,1,5,0.689757814994664
DEV076,2,run2,oatmealcookie.bmp,unhealthy,disliked,1,5,0.83190324100724
DEV076,2,run2,SourPatch.bmp,unhealthy,disliked,1,5,0.716925751999952
DEV076,2,run2,SunflowerSeeds.bmp,healthy,disliked,1,5,1.10741134500131
DEV076,2,run2,SeedNutMix.bmp,healthy,disliked,1,6,1.62695434500347
DEV076,2,run2,FruitCup.bmp,healthy,liked,3,6,0.620584988006158
DEV076,2,run2,chilifritos.bmp,unhealthy,liked,3,5,0.638583902997198
DEV076,2,run3,Cheetos.bmp,unhealthy,liked,3,5,0.972307200994692
DEV076,2,run3,Bananas.bmp,healthy,liked,3,6,0.516637223001453
DEV076,2,run3,Peach.bmp,healthy,liked,3,6,0.340934929001378
DEV076,2,run3,hariboraspberries.bmp,unhealthy,disliked,1,5,0.572973551999894
DEV076,2,run3,lunchables_turkey.bmp,unhealthy,liked,4,6,0.46571195400611
DEV076,2,run3,Keenwah.bmp,healthy,disliked,2,6,0.502711444001761
DEV076,2,run3,3Musketeers.bmp,unhealthy,liked,4,6,0.495051140998839
DEV076,2,run3,MrGoodbar.bmp,unhealthy,disliked,1,5,0.876928939003847
DEV076,2,run3,Grapefruit.bmp,healthy,liked,3,8,1.13479264600028
